respondent_id,timestamp,j_position,j_abbr,j_full_name,d20_n_papers,d20_n_first_author,d20_year_first,d20_total_citations,d20_avg_cit,d20_avg_age_of_papers
318,2023-12-31T14:28:26Z,4,imr,international migration review,11,5,2014,167,15.181818181818182,5.2727272727272725
318,2023-12-31T14:28:26Z,5,sfp,Studies in Family Planning,11,5,2014,167,15.181818181818182,5.2727272727272725
318,2023-12-31T14:28:26Z,6,ps,Population Studies,11,5,2014,167,15.181818181818182,5.2727272727272725
318,2023-12-31T14:28:26Z,7,p,Population,11,5,2014,167,15.181818181818182,5.2727272727272725
296,2023-12-31T15:23:13Z,1,pdr,Population and Development Review,3,2,2020,16,5.333333333333333,1.6666666666666667
296,2023-12-31T15:23:13Z,2,d,Demography,3,2,2020,16,5.333333333333333,1.6666666666666667
296,2023-12-31T15:23:13Z,3,ps,Population Studies,3,2,2020,16,5.333333333333333,1.6666666666666667
296,2023-12-31T15:23:13Z,4,imr,international migration review,3,2,2020,16,5.333333333333333,1.6666666666666667
296,2023-12-31T15:23:13Z,5,dr,Demographic Research,3,2,2020,16,5.333333333333333,1.6666666666666667
296,2023-12-31T15:23:13Z,6,ejp,European Journal of Population,3,2,2020,16,5.333333333333333,1.6666666666666667
296,2023-12-31T15:23:13Z,7,jpe,Journal of Population Economics,3,2,2020,16,5.333333333333333,1.6666666666666667
74,2023-12-31T15:39:09Z,1,d,Demography,54,NA,1970,3662,67.81481481481481,27.62962962962963
74,2023-12-31T15:39:09Z,2,ps,Population Studies,54,NA,1970,3662,67.81481481481481,27.62962962962963
74,2023-12-31T15:39:09Z,3,pdr,Population and Development Review,54,NA,1970,3662,67.81481481481481,27.62962962962963
74,2023-12-31T15:39:09Z,4,dr,Demographic Research,54,NA,1970,3662,67.81481481481481,27.62962962962963
74,2023-12-31T15:39:09Z,5,sh,SSM-Population Health,54,NA,1970,3662,67.81481481481481,27.62962962962963
74,2023-12-31T15:39:09Z,6,pnas,Proceedings of the National Academy of Sciences,54,NA,1970,3662,67.81481481481481,27.62962962962963
74,2023-12-31T15:39:09Z,7,p,Population,54,NA,1970,3662,67.81481481481481,27.62962962962963
267,2023-12-31T15:42:35Z,1,d,Demography,2,1,2018,6,3,3
267,2023-12-31T15:42:35Z,2,ps,Population Studies,2,1,2018,6,3,3
267,2023-12-31T15:42:35Z,3,pdr,Population and Development Review,2,1,2018,6,3,3
267,2023-12-31T15:42:35Z,4,prpr,Population Research and Policy Review,2,1,2018,6,3,3
267,2023-12-31T15:42:35Z,5,ejp,European Journal of Population,2,1,2018,6,3,3
267,2023-12-31T15:42:35Z,6,dr,Demographic Research,2,1,2018,6,3,3
267,2023-12-31T15:42:35Z,7,hp,Health and Place,2,1,2018,6,3,3
193,2023-12-31T16:44:36Z,1,d,Demography,3,1,2014,61,20.333333333333332,7.666666666666667
193,2023-12-31T16:44:36Z,2,dr,Demographic Research,3,1,2014,61,20.333333333333332,7.666666666666667
193,2023-12-31T16:44:36Z,3,ps,Population Studies,3,1,2014,61,20.333333333333332,7.666666666666667
193,2023-12-31T16:44:36Z,4,prpr,Population Research and Policy Review,3,1,2014,61,20.333333333333332,7.666666666666667
193,2023-12-31T16:44:36Z,5,pd,Population and Development,3,1,2014,61,20.333333333333332,7.666666666666667
414,2023-12-31T23:58:24Z,1,d,Demography,NA,NA,NA,NA,NA,NA
414,2023-12-31T23:58:24Z,2,jpe,Journal of Population Economics,NA,NA,NA,NA,NA,NA
414,2023-12-31T23:58:24Z,3,jasp,Journal of Aging and Social Policy,NA,NA,NA,NA,NA,NA
414,2023-12-31T23:58:24Z,4,imr,international migration review,NA,NA,NA,NA,NA,NA
414,2023-12-31T23:58:24Z,5,sir,Social Indicators Research,NA,NA,NA,NA,NA,NA
414,2023-12-31T23:58:24Z,6,cms,Comparative Migration Studies,NA,NA,NA,NA,NA,NA
414,2023-12-31T23:58:24Z,7,pdr,Population and Development Review,NA,NA,NA,NA,NA,NA
52,2024-01-01T04:26:59Z,1,d,Demography,4,NA,1991,240,60,14.75
52,2024-01-01T04:26:59Z,2,jpe,Journal of Population Economics,4,NA,1991,240,60,14.75
52,2024-01-01T04:26:59Z,3,pdr,Population and Development Review,4,NA,1991,240,60,14.75
52,2024-01-01T04:26:59Z,4,imr,international migration review,4,NA,1991,240,60,14.75
52,2024-01-01T04:26:59Z,5,ers,Journal of Ethnic and Racial Studies,4,NA,1991,240,60,14.75
52,2024-01-01T04:26:59Z,6,ejp,European Journal of Population,4,NA,1991,240,60,14.75
52,2024-01-01T04:26:59Z,7,dr,Demographic Research,4,NA,1991,240,60,14.75
428,2024-01-01T08:44:42Z,1,d,Demography,11,2,2021,89,8.090909090909092,2
428,2024-01-01T08:44:42Z,2,dr,Demographic Research,11,2,2021,89,8.090909090909092,2
428,2024-01-01T08:44:42Z,3,phm,Population Health Metrics,11,2,2021,89,8.090909090909092,2
428,2024-01-01T08:44:42Z,4,ssm,Social Science and Medicine,11,2,2021,89,8.090909090909092,2
428,2024-01-01T08:44:42Z,5,g,Genus,11,2,2021,89,8.090909090909092,2
428,2024-01-01T08:44:42Z,6,pnas,Proceedings of the National Academy of Sciences,11,2,2021,89,8.090909090909092,2
428,2024-01-01T08:44:42Z,7,ps,Population Studies,11,2,2021,89,8.090909090909092,2
342,2024-01-01T14:17:33Z,1,dr,Demographic Research,4,NA,2015,34,8.5,4
342,2024-01-01T14:17:33Z,2,ps,Population Studies,4,NA,2015,34,8.5,4
342,2024-01-01T14:17:33Z,3,psp,"Population, Space and Place",4,NA,2015,34,8.5,4
342,2024-01-01T14:17:33Z,4,d,Demography,4,NA,2015,34,8.5,4
342,2024-01-01T14:17:33Z,5,cps,Comparative Population Studies,4,NA,2015,34,8.5,4
342,2024-01-01T14:17:33Z,6,jpr,Journal of Population Research,4,NA,2015,34,8.5,4
24,2024-01-01T14:49:59Z,1,d,Demography,8,5,2014,141,17.625,3.875
24,2024-01-01T14:49:59Z,2,prpr,Population Research and Policy Review,8,5,2014,141,17.625,3.875
24,2024-01-01T14:49:59Z,3,imr,international migration review,8,5,2014,141,17.625,3.875
24,2024-01-01T14:49:59Z,4,ps,Population Studies,8,5,2014,141,17.625,3.875
24,2024-01-01T14:49:59Z,5,pdr,Population and Development Review,8,5,2014,141,17.625,3.875
24,2024-01-01T14:49:59Z,6,dr,Demographic Research,8,5,2014,141,17.625,3.875
24,2024-01-01T14:49:59Z,7,pe,Population and Environment,8,5,2014,141,17.625,3.875
327,2024-01-01T17:36:47Z,1,d,Demography,3,NA,2018,69,23,3.6666666666666665
327,2024-01-01T17:36:47Z,2,pdr,Population and Development Review,3,NA,2018,69,23,3.6666666666666665
327,2024-01-01T17:36:47Z,3,jmf,Journal of Marriage and Family,3,NA,2018,69,23,3.6666666666666665
327,2024-01-01T17:36:47Z,4,ejp,European Journal of Population,3,NA,2018,69,23,3.6666666666666665
327,2024-01-01T17:36:47Z,5,dr,Demographic Research,3,NA,2018,69,23,3.6666666666666665
327,2024-01-01T17:36:47Z,6,ps,Population Studies,3,NA,2018,69,23,3.6666666666666665
327,2024-01-01T17:36:47Z,7,prpr,Population Research and Policy Review,3,NA,2018,69,23,3.6666666666666665
379,2024-01-01T20:47:03Z,1,d,Demography,7,6,2017,145,20.714285714285715,2.7142857142857144
379,2024-01-01T20:47:03Z,2,dr,Demographic Research,7,6,2017,145,20.714285714285715,2.7142857142857144
379,2024-01-01T20:47:03Z,3,pdr,Population and Development Review,7,6,2017,145,20.714285714285715,2.7142857142857144
379,2024-01-01T20:47:03Z,4,ps,Population Studies,7,6,2017,145,20.714285714285715,2.7142857142857144
379,2024-01-01T20:47:03Z,5,prpr,Population Research and Policy Review,7,6,2017,145,20.714285714285715,2.7142857142857144
379,2024-01-01T20:47:03Z,6,ejp,European Journal of Population,7,6,2017,145,20.714285714285715,2.7142857142857144
379,2024-01-01T20:47:03Z,7,g,Genus,7,6,2017,145,20.714285714285715,2.7142857142857144
186,2024-01-02T00:58:11Z,1,d,Demography,2,NA,2013,29,14.5,5.5
186,2024-01-02T00:58:11Z,2,dr,Demographic Research,2,NA,2013,29,14.5,5.5
186,2024-01-02T00:58:11Z,3,pdr,Population and Development Review,2,NA,2013,29,14.5,5.5
186,2024-01-02T00:58:11Z,4,ps,Population Studies,2,NA,2013,29,14.5,5.5
186,2024-01-02T00:58:11Z,5,prpr,Population Research and Policy Review,2,NA,2013,29,14.5,5.5
186,2024-01-02T00:58:11Z,6,p,Population,2,NA,2013,29,14.5,5.5
186,2024-01-02T00:58:11Z,7,g,Genus,2,NA,2013,29,14.5,5.5
205,2024-01-02T02:37:21Z,1,d,Demography,12,5,2015,168,14,3.6666666666666665
205,2024-01-02T02:37:21Z,2,ps,Population Studies,12,5,2015,168,14,3.6666666666666665
205,2024-01-02T02:37:21Z,3,pdr,Population and Development Review,12,5,2015,168,14,3.6666666666666665
205,2024-01-02T02:37:21Z,4,psp,"Population, Space and Place",12,5,2015,168,14,3.6666666666666665
205,2024-01-02T02:37:21Z,5,dr,Demographic Research,12,5,2015,168,14,3.6666666666666665
205,2024-01-02T02:37:21Z,6,prpr,Population Research and Policy Review,12,5,2015,168,14,3.6666666666666665
205,2024-01-02T02:37:21Z,7,ejp,European Journal of Population,12,5,2015,168,14,3.6666666666666665
93,2024-01-02T02:59:23Z,1,d,Demography,3,3,2014,295,98.33333333333331,5.333333333333333
93,2024-01-02T02:59:23Z,2,ps,Population Studies,3,3,2014,295,98.33333333333331,5.333333333333333
93,2024-01-02T02:59:23Z,3,pdr,Population and Development Review,3,3,2014,295,98.33333333333331,5.333333333333333
93,2024-01-02T02:59:23Z,4,jg,Journal of Gerontology Social Sciences,3,3,2014,295,98.33333333333331,5.333333333333333
93,2024-01-02T02:59:23Z,5,jhsb,Journal of Health and Social Behavior,3,3,2014,295,98.33333333333331,5.333333333333333
93,2024-01-02T02:59:23Z,6,jfi,Journal of Family Issues,3,3,2014,295,98.33333333333331,5.333333333333333
93,2024-01-02T02:59:23Z,7,prpr,Population Research and Policy Review,3,3,2014,295,98.33333333333331,5.333333333333333
372,2024-01-02T03:25:24Z,1,d,Demography,4,NA,2018,19,4.75,3
372,2024-01-02T03:25:24Z,2,dr,Demographic Research,4,NA,2018,19,4.75,3
372,2024-01-02T03:25:24Z,3,pdr,Population and Development Review,4,NA,2018,19,4.75,3
372,2024-01-02T03:25:24Z,4,ps,Population Studies,4,NA,2018,19,4.75,3
372,2024-01-02T03:25:24Z,5,prpr,Population Research and Policy Review,4,NA,2018,19,4.75,3
12,2024-01-02T04:22:00Z,1,d,Demography,2,2,2018,19,9.5,3
12,2024-01-02T04:22:00Z,2,jpe,Journal of Population Economics,2,2,2018,19,9.5,3
12,2024-01-02T04:22:00Z,3,pdr,Population and Development Review,2,2,2018,19,9.5,3
12,2024-01-02T04:22:00Z,4,ps,Population Studies,2,2,2018,19,9.5,3
12,2024-01-02T04:22:00Z,5,sfp,Studies in Family Planning,2,2,2018,19,9.5,3
12,2024-01-02T04:22:00Z,6,pe,Population and Environment,2,2,2018,19,9.5,3
12,2024-01-02T04:22:00Z,7,dr,Demographic Research,2,2,2018,19,9.5,3
105,2024-01-02T09:24:09Z,1,d,Demography,17,8,2014,253,14.882352941176473,5.176470588235294
105,2024-01-02T09:24:09Z,2,prpr,Population Research and Policy Review,17,8,2014,253,14.882352941176473,5.176470588235294
105,2024-01-02T09:24:09Z,3,dr,Demographic Research,17,8,2014,253,14.882352941176473,5.176470588235294
246,2024-01-02T09:38:40Z,1,d,Demography,16,7,2016,188,11.75,3.5625
246,2024-01-02T09:38:40Z,2,jmf,Journal of Marriage and Family,16,7,2016,188,11.75,3.5625
246,2024-01-02T09:38:40Z,3,pdr,Population and Development Review,16,7,2016,188,11.75,3.5625
246,2024-01-02T09:38:40Z,4,psp,"Population, Space and Place",16,7,2016,188,11.75,3.5625
246,2024-01-02T09:38:40Z,5,ejp,European Journal of Population,16,7,2016,188,11.75,3.5625
246,2024-01-02T09:38:40Z,6,dr,Demographic Research,16,7,2016,188,11.75,3.5625
246,2024-01-02T09:38:40Z,7,ps,Population Studies,16,7,2016,188,11.75,3.5625
433,2024-01-02T09:54:15Z,1,dr,Demographic Research,2,NA,2022,0,0,1
433,2024-01-02T09:54:15Z,2,ejp,European Journal of Population,2,NA,2022,0,0,1
433,2024-01-02T09:54:15Z,3,ps,Population Studies,2,NA,2022,0,0,1
433,2024-01-02T09:54:15Z,4,phm,Population Health Metrics,2,NA,2022,0,0,1
433,2024-01-02T09:54:15Z,5,g,Genus,2,NA,2022,0,0,1
433,2024-01-02T09:54:15Z,6,pdr,Population and Development Review,2,NA,2022,0,0,1
433,2024-01-02T09:54:15Z,7,d,Demography,2,NA,2022,0,0,1
190,2024-01-02T10:37:30Z,1,pdr,Population and Development Review,11,NA,2010,257,23.363636363636363,8.181818181818182
190,2024-01-02T10:37:30Z,2,ps,Population Studies,11,NA,2010,257,23.363636363636363,8.181818181818182
190,2024-01-02T10:37:30Z,3,d,Demography,11,NA,2010,257,23.363636363636363,8.181818181818182
190,2024-01-02T10:37:30Z,4,psp,"Population, Space and Place",11,NA,2010,257,23.363636363636363,8.181818181818182
190,2024-01-02T10:37:30Z,5,ejp,European Journal of Population,11,NA,2010,257,23.363636363636363,8.181818181818182
190,2024-01-02T10:37:30Z,6,dr,Demographic Research,11,NA,2010,257,23.363636363636363,8.181818181818182
190,2024-01-02T10:37:30Z,7,prpr,Population Research and Policy Review,11,NA,2010,257,23.363636363636363,8.181818181818182
466,2024-01-02T10:53:51Z,1,d,Demography,2,2,2023,0,0,0
466,2024-01-02T10:53:51Z,2,ejp,European Journal of Population,2,2,2023,0,0,0
466,2024-01-02T10:53:51Z,3,dr,Demographic Research,2,2,2023,0,0,0
466,2024-01-02T10:53:51Z,4,pdr,Population and Development Review,2,2,2023,0,0,0
466,2024-01-02T10:53:51Z,5,psp,"Population, Space and Place",2,2,2023,0,0,0
466,2024-01-02T10:53:51Z,6,g,Genus,2,2,2023,0,0,0
466,2024-01-02T10:53:51Z,7,sfp,Studies in Family Planning,2,2,2023,0,0,0
217,2024-01-02T10:58:20Z,1,ps,Population Studies,6,3,2015,102,17,3.6666666666666665
217,2024-01-02T10:58:20Z,2,d,Demography,6,3,2015,102,17,3.6666666666666665
217,2024-01-02T10:58:20Z,3,jmf,Journal of Marriage and Family,6,3,2015,102,17,3.6666666666666665
217,2024-01-02T10:58:20Z,4,pdr,Population and Development Review,6,3,2015,102,17,3.6666666666666665
217,2024-01-02T10:58:20Z,5,jpa,Journal of Population Ageing,6,3,2015,102,17,3.6666666666666665
217,2024-01-02T10:58:20Z,6,g,Genus,6,3,2015,102,17,3.6666666666666665
217,2024-01-02T10:58:20Z,7,dr,Demographic Research,6,3,2015,102,17,3.6666666666666665
330,2024-01-02T14:09:38Z,1,d,Demography,2,2,2015,11,5.5,6
330,2024-01-02T14:09:38Z,2,ejp,European Journal of Population,2,2,2015,11,5.5,6
330,2024-01-02T14:09:38Z,3,pdr,Population and Development Review,2,2,2015,11,5.5,6
330,2024-01-02T14:09:38Z,4,dr,Demographic Research,2,2,2015,11,5.5,6
330,2024-01-02T14:09:38Z,5,ps,Population Studies,2,2,2015,11,5.5,6
330,2024-01-02T14:09:38Z,6,cps,Comparative Population Studies,2,2,2015,11,5.5,6
330,2024-01-02T14:09:38Z,7,p,Population,2,2,2015,11,5.5,6
227,2024-01-02T14:57:39Z,1,d,Demography,10,3,2014,169,16.9,4.4
227,2024-01-02T14:57:39Z,2,pdr,Population and Development Review,10,3,2014,169,16.9,4.4
227,2024-01-02T14:57:39Z,3,ps,Population Studies,10,3,2014,169,16.9,4.4
227,2024-01-02T14:57:39Z,4,dr,Demographic Research,10,3,2014,169,16.9,4.4
227,2024-01-02T14:57:39Z,5,ejp,European Journal of Population,10,3,2014,169,16.9,4.4
227,2024-01-02T14:57:39Z,6,prpr,Population Research and Policy Review,10,3,2014,169,16.9,4.4
227,2024-01-02T14:57:39Z,7,g,Genus,10,3,2014,169,16.9,4.4
275,2024-01-02T15:33:54Z,1,pdr,Population and Development Review,8,6,2014,177,22.125,3.625
275,2024-01-02T15:33:54Z,2,d,Demography,8,6,2014,177,22.125,3.625
275,2024-01-02T15:33:54Z,3,ps,Population Studies,8,6,2014,177,22.125,3.625
275,2024-01-02T15:33:54Z,4,psp,"Population, Space and Place",8,6,2014,177,22.125,3.625
275,2024-01-02T15:33:54Z,5,dr,Demographic Research,8,6,2014,177,22.125,3.625
275,2024-01-02T15:33:54Z,6,ejp,European Journal of Population,8,6,2014,177,22.125,3.625
275,2024-01-02T15:33:54Z,7,p,Population,8,6,2014,177,22.125,3.625
422,2024-01-02T16:01:40Z,1,d,Demography,6,4,2017,63,10.5,2.5
422,2024-01-02T16:01:40Z,2,dr,Demographic Research,6,4,2017,63,10.5,2.5
422,2024-01-02T16:01:40Z,3,ps,Population Studies,6,4,2017,63,10.5,2.5
422,2024-01-02T16:01:40Z,4,prpr,Population Research and Policy Review,6,4,2017,63,10.5,2.5
423,2024-01-02T16:08:46Z,1,d,Demography,4,4,2021,51,12.75,1.25
423,2024-01-02T16:08:46Z,2,pdr,Population and Development Review,4,4,2021,51,12.75,1.25
423,2024-01-02T16:08:46Z,3,g,Genus,4,4,2021,51,12.75,1.25
423,2024-01-02T16:08:46Z,4,ejp,European Journal of Population,4,4,2021,51,12.75,1.25
423,2024-01-02T16:08:46Z,5,jmf,Journal of Marriage and Family,4,4,2021,51,12.75,1.25
423,2024-01-02T16:08:46Z,6,dr,Demographic Research,4,4,2021,51,12.75,1.25
423,2024-01-02T16:08:46Z,7,ps,Population Studies,4,4,2021,51,12.75,1.25
4,2024-01-02T16:46:25Z,1,d,Demography,7,4,2014,99,14.142857142857142,7.571428571428571
4,2024-01-02T16:46:25Z,2,ps,Population Studies,7,4,2014,99,14.142857142857142,7.571428571428571
4,2024-01-02T16:46:25Z,3,dr,Demographic Research,7,4,2014,99,14.142857142857142,7.571428571428571
283,2024-01-02T16:51:38Z,1,d,Demography,10,5,2014,94,9.4,3.9
283,2024-01-02T16:51:38Z,2,ps,Population Studies,10,5,2014,94,9.4,3.9
283,2024-01-02T16:51:38Z,3,dr,Demographic Research,10,5,2014,94,9.4,3.9
283,2024-01-02T16:51:38Z,4,pdr,Population and Development Review,10,5,2014,94,9.4,3.9
283,2024-01-02T16:51:38Z,5,vypr,Vienna Yearbook of Population Research,10,5,2014,94,9.4,3.9
283,2024-01-02T16:51:38Z,6,p,Population,10,5,2014,94,9.4,3.9
283,2024-01-02T16:51:38Z,7,ejp,European Journal of Population,10,5,2014,94,9.4,3.9
63,2024-01-02T17:08:11Z,1,d,Demography,13,6,2014,278,21.384615384615383,4.846153846153846
63,2024-01-02T17:08:11Z,2,pdr,Population and Development Review,13,6,2014,278,21.384615384615383,4.846153846153846
63,2024-01-02T17:08:11Z,3,ps,Population Studies,13,6,2014,278,21.384615384615383,4.846153846153846
63,2024-01-02T17:08:11Z,4,prpr,Population Research and Policy Review,13,6,2014,278,21.384615384615383,4.846153846153846
63,2024-01-02T17:08:11Z,5,dr,Demographic Research,13,6,2014,278,21.384615384615383,4.846153846153846
363,2024-01-02T17:29:02Z,1,d,Demography,2,1,2021,2,1,0.5
363,2024-01-02T17:29:02Z,2,jmf,Journal of Marriage and Family,2,1,2021,2,1,0.5
363,2024-01-02T17:29:02Z,3,dr,Demographic Research,2,1,2021,2,1,0.5
363,2024-01-02T17:29:02Z,4,prpr,Population Research and Policy Review,2,1,2021,2,1,0.5
203,2024-01-02T17:57:38Z,1,d,Demography,4,3,2016,23,5.75,5
203,2024-01-02T17:57:38Z,2,psp,"Population, Space and Place",4,3,2016,23,5.75,5
203,2024-01-02T17:57:38Z,3,imr,international migration review,4,3,2016,23,5.75,5
203,2024-01-02T17:57:38Z,4,pd,Population and Development,4,3,2016,23,5.75,5
203,2024-01-02T17:57:38Z,5,prpr,Population Research and Policy Review,4,3,2016,23,5.75,5
203,2024-01-02T17:57:38Z,6,dr,Demographic Research,4,3,2016,23,5.75,5
203,2024-01-02T17:57:38Z,7,jmf,Journal of Marriage and Family,4,3,2016,23,5.75,5
426,2024-01-02T18:00:12Z,1,d,Demography,5,4,2021,23,4.6,1
426,2024-01-02T18:00:12Z,2,pdr,Population and Development Review,5,4,2021,23,4.6,1
426,2024-01-02T18:00:12Z,3,ejp,European Journal of Population,5,4,2021,23,4.6,1
426,2024-01-02T18:00:12Z,4,dr,Demographic Research,5,4,2021,23,4.6,1
426,2024-01-02T18:00:12Z,5,jpr,Journal of Population Research,5,4,2021,23,4.6,1
426,2024-01-02T18:00:12Z,6,vypr,Vienna Yearbook of Population Research,5,4,2021,23,4.6,1
426,2024-01-02T18:00:12Z,7,g,Genus,5,4,2021,23,4.6,1
360,2024-01-02T18:29:57Z,1,d,Demography,2,1,2017,59,29.5,5
360,2024-01-02T18:29:57Z,2,pdr,Population and Development Review,2,1,2017,59,29.5,5
360,2024-01-02T18:29:57Z,3,jmf,Journal of Marriage and Family,2,1,2017,59,29.5,5
360,2024-01-02T18:29:57Z,4,dr,Demographic Research,2,1,2017,59,29.5,5
360,2024-01-02T18:29:57Z,5,ejp,European Journal of Population,2,1,2017,59,29.5,5
360,2024-01-02T18:29:57Z,6,jg,Journal of Gerontology Social Sciences,2,1,2017,59,29.5,5
307,2024-01-02T19:06:29Z,1,d,Demography,4,NA,2003,304,76,12
307,2024-01-02T19:06:29Z,2,pdr,Population and Development Review,4,NA,2003,304,76,12
307,2024-01-02T19:06:29Z,3,psp,"Population, Space and Place",4,NA,2003,304,76,12
307,2024-01-02T19:06:29Z,4,ps,Population Studies,4,NA,2003,304,76,12
305,2024-01-02T20:11:34Z,1,d,Demography,3,1,2014,32,10.666666666666666,5.333333333333333
305,2024-01-02T20:11:34Z,2,ps,Population Studies,3,1,2014,32,10.666666666666666,5.333333333333333
305,2024-01-02T20:11:34Z,3,pdr,Population and Development Review,3,1,2014,32,10.666666666666666,5.333333333333333
305,2024-01-02T20:11:34Z,4,dr,Demographic Research,3,1,2014,32,10.666666666666666,5.333333333333333
305,2024-01-02T20:11:34Z,5,g,Genus,3,1,2014,32,10.666666666666666,5.333333333333333
305,2024-01-02T20:11:34Z,6,ejp,European Journal of Population,3,1,2014,32,10.666666666666666,5.333333333333333
305,2024-01-02T20:11:34Z,7,p,Population,3,1,2014,32,10.666666666666666,5.333333333333333
88,2024-01-02T21:50:25Z,1,d,Demography,4,NA,2017,53,13.25,3
88,2024-01-02T21:50:25Z,2,pdr,Population and Development Review,4,NA,2017,53,13.25,3
88,2024-01-02T21:50:25Z,3,prpr,Population Research and Policy Review,4,NA,2017,53,13.25,3
88,2024-01-02T21:50:25Z,4,ps,Population Studies,4,NA,2017,53,13.25,3
88,2024-01-02T21:50:25Z,5,dr,Demographic Research,4,NA,2017,53,13.25,3
88,2024-01-02T21:50:25Z,6,ejp,European Journal of Population,4,NA,2017,53,13.25,3
88,2024-01-02T21:50:25Z,7,pe,Population and Environment,4,NA,2017,53,13.25,3
90,2024-01-02T22:02:44Z,1,d,Demography,2,NA,1988,16,8,34
90,2024-01-02T22:02:44Z,2,ps,Population Studies,2,NA,1988,16,8,34
90,2024-01-02T22:02:44Z,3,ejp,European Journal of Population,2,NA,1988,16,8,34
90,2024-01-02T22:02:44Z,4,prpr,Population Research and Policy Review,2,NA,1988,16,8,34
90,2024-01-02T22:02:44Z,5,p,Population,2,NA,1988,16,8,34
90,2024-01-02T22:02:44Z,6,g,Genus,2,NA,1988,16,8,34
90,2024-01-02T22:02:44Z,7,dr,Demographic Research,2,NA,1988,16,8,34
202,2024-01-02T23:23:59Z,1,d,Demography,4,2,2022,11,2.75,1
202,2024-01-02T23:23:59Z,2,dr,Demographic Research,4,2,2022,11,2.75,1
202,2024-01-02T23:23:59Z,3,pdr,Population and Development Review,4,2,2022,11,2.75,1
202,2024-01-02T23:23:59Z,4,prpr,Population Research and Policy Review,4,2,2022,11,2.75,1
202,2024-01-02T23:23:59Z,5,sd,Spatial Demography,4,2,2022,11,2.75,1
